Mouse ID,Date,Weight,Baited Arms Retrieved,Reference Memory Errors,Working Memory Errors,Other Notes,Start Time,End Time,Video Length,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),Distance,Center,ArmA,ArmB,ArmC,ArmD,ArmE,ArmF,ArmG,ArmH,avg_velocity,peak_velocity
228,2/9/2020,26,4,14,26,HDFB,2/9/2020 14:01,2/9/2020 14:07,0:05:12,2020_02_09_N228_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 9373)",17200.2177,0.096543631,0.140494986,0.144228718,0.017281843,0.221250267,0.119372733,0.08022189,0.100810753,0.081075315,0,0
232,2/9/2020,23,4,9,15,HFBD,2/9/2020 14:25,2/9/2020 14:32,0:06:21,2020_02_09_N232_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 11427)",13387.80369,0.126968848,0.166258313,0.103517676,0.170896045,0.05119006,0.009887994,0.09940497,0,0.273276164,0,0
230,2/9/2020,23,3,38,68,HFBD,2/9/2020 14:11,2/9/2020 14:21,0:09:59,2020_02_09_N230_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17970)",33950.16448,0.136887207,0.084413778,0.102554115,0.091870235,0.10110734,0.122419454,0.063825051,0.114962996,0.183740471,0,0
261,2/9/2020,23,4,3,1,BHFD,2/9/2020 12:15,2/9/2020 12:16,0:00:43,2020_02_09_N261_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1282)",3001.223976,0.081060016,0.168355417,0.07014809,0,0.187061574,0.085736555,0.167575994,0,0.242400624,0,0
260,2/9/2020,24,4,1,0,HBDF,2/9/2020 12:11,2/9/2020 12:12,0:00:28,2020_02_09_N260_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 855)",1964.574964,0.106308411,0,0.198598131,0,0.227803738,0.139018692,0.198598131,0,0.129672897,0,0
171,2/9/2020,21,4,8,6,BAGF,2/9/2020 11:26,2/9/2020 11:28,0:02:42,2020_02_09_N171_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4873)",6932.651148,0.073040624,0.050882232,0.113869512,0.038572015,0.392285597,0.083709479,0.046573656,0.104226508,0.097661059,0,0
224,2/9/2020,20,4,4,0,BAGF,2/9/2020 11:36,2/9/2020 11:37,0:01:36,2020_02_09_N224_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2892)",3492.706522,0.026961632,0.203940546,0.159004494,0.076045627,0.203940546,0.011406844,0.063256135,0.201175251,0.055651573,0,0
174,2/9/2020,22,4,1,0,GBEC,2/9/2020 10:58,2/9/2020 10:59,0:00:32,2020_02_09_N174_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 959)",2004.759386,0.063541667,0,0.264583333,0.144791667,0.138541667,0.290625,0,0.098958333,0,0,0
264,2/9/2020,24,1,17,22,,2/9/2020 15:25,2/9/2020 15:35,0:09:59,2020_02_09_N264_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17969)",18482.81901,0.081413467,0.040066778,0.066722315,0.042682248,0.339844185,0.255314413,0.075236505,0.032164719,0.06722315,0,0
254,2/9/2020,24,4,4,1,BDFH,2/9/2020 11:51,2/9/2020 11:56,0:04:20,2020_02_09_N254_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7799)",5176.088958,0.017179487,0,0.323076923,0.303717949,0.078974359,0.077307692,0.107820513,0.077051282,0.015128205,0,0
170,2/9/2020,20,4,3,1,FGAB,2/9/2020 11:20,2/9/2020 11:21,0:01:26,2020_02_09_N170_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2582)",3565.998097,0.087495161,0.185443283,0.068137824,0,0.070460705,0.120015486,0.243515292,0.148277197,0.077816492,0,0
225,2/9/2020,19,4,3,0,ABFG,2/9/2020 11:40,2/9/2020 11:41,0:00:47,2020_02_09_N225_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1411)",2727.378001,0.083569405,0.223087819,0.135269122,0.079320113,0.08286119,0.098441926,0.214589235,0.08427762,0,0,0
175,2/9/2020,23,4,1,0,CEBG,2/9/2020 11:08,2/9/2020 11:10,0:01:26,2020_02_09_N175_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2585)",3021.566452,0.064191802,0.176334107,0.317865429,0.264887858,0,0.084300077,0,0.093194122,0,0,0
255,2/9/2020,24,4,4,2,DHBF,2/9/2020 12:02,2/9/2020 12:04,0:02:02,2020_02_09_N255_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3670)",4348.426506,0.067284119,0.067284119,0.163443203,0.008716971,0.277853446,0.128030509,0.059929175,0,0.228003269,0,0
173,2/9/2020,20,4,7,3,GEBC,2/9/2020 10:52,2/9/2020 10:55,0:03:16,2020_02_09_N173_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5869)",5865.489493,0.035945486,0.103407155,0.1439523,0.02725724,0.27955707,0.07955707,0.087393526,0.116354344,0.127427598,0,0
282,2/15/2020,20,4,4,1,ACDF,2/15/2020 16:59,2/15/2020 17:00,0:01:04,2020_02_15_N282_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1930)",3535.508913,0.158984982,0.185914034,0.069394096,0.218539617,0.118591403,0.106680476,0.074054894,0,0.068358364,0,0
202,2/15/2020,24,4,3,0,BGAF,2/15/2020 17:47,2/15/2020 17:48,0:00:49,2020_02_15_N202_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1461)",2964.359113,0.076607387,0.121751026,0.108071135,0.138850889,0,0.107387141,0.179890561,0.183310534,0.086183311,0,0
181,2/15/2020,22,4,10,10,DFHB,2/15/2020 18:59,2/15/2020 19:06,0:07:21,2020_02_15_N181_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 13227)",12498.05563,0.04293922,0.322195343,0.021771999,0.039310553,0.209101905,0.15406713,0.044224373,0.065240399,0.10190505,0,0
285,2/15/2020,21,4,1,1,DCAF,2/15/2020 17:12,2/15/2020 17:13,0:00:35,2020_02_15_N285_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1063)",2610.212599,0.102443609,0.232142857,0,0.266917293,0.195488722,0.017857143,0.186090226,0,0,0,0
71,2/15/2020,21,4,5,3,BAFG,2/15/2020 18:02,2/15/2020 18:07,0:05:38,2020_02_15_N71_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10127)",6058.423475,0.025967615,0.123321485,0.12292654,0.018562401,0.021030806,0.568029226,0.059932859,0.028633491,0.03228673,0,0
232,2/15/2020,17,4,2,2,BDFH,2/15/2020 19:56,2/15/2020 19:57,0:01:07,2020_02_15_N232_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2019)",3758.487969,0.087128713,0.090594059,0.202475248,0,0.098019802,0.065346535,0.33960396,0,0.118811881,0,0
99,2/15/2020,21,4,2,0,FGAB,2/15/2020 18:11,2/15/2020 18:12,0:00:38,2020_02_15_N99_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1133)",2426.166844,0.071428571,0.252204586,0.14638448,0,0,0.089065256,0.155202822,0.194003527,0.092592593,0,0
230,2/15/2020,21,4,7,7,DFHB,2/15/2020 20:00,2/15/2020 20:02,0:01:56,2020_02_15_N230_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3481)",6458.514059,0.148765078,0.125789776,0.114302125,0,0.173750718,0.128374497,0.207064905,0.020677771,0.082423894,0,0
210,2/15/2020,20,4,3,0,GFBA,2/15/2020 18:19,2/15/2020 18:20,0:00:35,2020_02_15_N210_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1037)",2653.746563,0.056840077,0.147398844,0.249518304,0.078998073,0.066473988,0.085741811,0.210982659,0.106936416,0,0,0
193,2/15/2020,23,4,4,0,GECB,2/15/2020 17:29,2/15/2020 17:30,0:00:33,2020_02_15_N193_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 999)",3028.710416,0.06,0.024,0.077,0.19,0.099,0.254,0.061,0.174,0.063,0,0
211,2/15/2020,21,4,4,2,AGFB,2/15/2020 18:22,2/15/2020 18:23,0:00:48,2020_02_15_N211_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1441)",3708.89064,0.142163662,0.264216366,0.081830791,0,0.172676838,0.065880721,0.108183079,0.104022191,0.063800277,0,0
264,2/15/2020,21,4,7,7,DFHB,2/15/2020 20:13,2/15/2020 20:20,0:07:00,2020_02_15_N264_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 12599)",18187.46675,0.073888889,0.06984127,0.125634921,0.137777778,0.128888889,0.106825397,0.154126984,0.123253968,0.08031746,0,0
194,2/15/2020,21,4,2,0,BCEG,2/15/2020 17:34,2/15/2020 17:34,0:00:26,2020_02_15_N194_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 794)",2175.271524,0.072955975,0,0.191194969,0.256603774,0.093081761,0.182389937,0.090566038,0.116981132,0,0,0
207,2/15/2020,23,4,5,1,BCEG,2/15/2020 17:42,2/15/2020 17:43,0:00:41,2020_02_15_N207_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1238)",3521.599073,0.06133979,0.112187248,0.261501211,0.117029863,0.062146893,0.121065375,0.091202583,0.10653753,0.06779661,0,0
203,2/15/2020,24,4,4,3,BGAF,2/15/2020 17:50,2/15/2020 17:51,0:00:45,2020_02_15_N203_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1351)",4097.286583,0.110207101,0.127218935,0.301035503,0,0.062130178,0.148668639,0.095414201,0.125739645,0.033284024,0,0
184,2/15/2020,19,4,9,12,ADFC,2/15/2020 20:46,2/15/2020 20:56,0:09:53,2020_02_15_N184_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17803)",22028.3059,0.059537183,0.087789261,0.068580094,0.215962705,0.154572006,0.147888115,0.135475174,0.087171422,0.043922714,0,0
131,2/15/2020,18,4,7,5,AFBG,2/15/2020 18:16,2/15/2020 18:17,0:01:17,2020_02_15_N131_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2314)",5435.798855,0.11663067,0.189200864,0.16112311,0.081209503,0.184449244,0.060043197,0.083801296,0.124406048,0,0,0
259,2/15/2020,21,4,8,7,BGAF,,,,,,,,,,,,,,,,,,,,,,,0,0
178,2/15/2020,26,4,9,12,CAFD,2/15/2020 18:45,2/15/2020 18:51,0:05:50,2020_02_15_N178_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10501)",11991.79623,0.078842125,0.112169111,0.034374405,0.092839459,0.015711293,0.147876595,0.420872215,0.019043992,0.079603885,0,0
228,2/15/2020,24,4,19,26,FHBD,2/15/2020 19:39,2/15/2020 19:48,0:08:42,2020_02_15_N228_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 15649)",19418.5679,0.093099042,0.081789137,0.103642173,0.061277955,0.069904153,0.050990415,0.351565495,0.069840256,0.119680511,0,0
177,2/15/2020,26,4,2,2,DAFC,2/15/2020 18:32,2/15/2020 18:42,0:09:44,2020_02_15_N177_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17524)",7038.148771,0.033495007,0.111269615,0.065563481,0.017746077,0.65232525,0,0.072467903,0.047475036,0,0,0
190,2/15/2020,19,4,2,1,CEGB,2/15/2020 17:26,2/15/2020 17:26,0:00:34,2020_02_15_N190_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1020)",2419.493219,0.084231146,0.126346719,0.084231146,0.230166503,0,0.291870715,0,0.184133203,0,0,0
182,2/15/2020,19,4,2,2,FHDB,2/15/2020 19:36,2/15/2020 19:37,0:01:41,2020_02_15_N182_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3021)",3021.047164,0.041694242,0.037061549,0.050628723,0,0.149238915,0,0,0.044010589,0.677696889,0,0
286,2/15/2020,20,4,8,7,ADCF,2/15/2020 17:16,2/15/2020 17:18,0:01:56,2020_02_15_N286_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3478)",7439.224543,0.155504455,0.156654211,0.073009485,0.189709687,0.202931877,0.062374245,0.037654498,0.09054326,0.032193159,0,0
196,2/15/2020,21,4,5,2,BCEG,2/15/2020 17:37,2/15/2020 17:38,0:00:55,2020_02_15_N196_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1653)",3773.947575,0.061668682,0.083434099,0.173518742,0.121523579,0.048972189,0.250906892,0.082829504,0.128778718,0.048972189,0,0
174,2/16/2020,21,4,13,17,BGEC,2/16/2020 13:07,2/16/2020 13:09,0:02:16,2020_02_16_N174_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4073)",10841.26769,0.131320569,0.030436917,0.150466372,0.047864507,0.204712813,0.108247423,0.089347079,0.105056456,0.137457045,0,0
228,2/16/2020,22,4,3,5,DBHF,2/16/2020 13:47,2/16/2020 13:49,0:02:35,2020_02_16_N228_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4642)",6388.692748,0.08248977,0.048244669,0.219254792,0.050183071,0.230669826,0,0.029291406,0.206762869,0.133534353,0,0
255,2/16/2020,21,4,6,3,DFHB,2/16/2020 15:34,2/16/2020 15:36,0:01:43,2020_02_16_N255_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3091)",5284.304263,0.08538163,0.10996119,0.169146184,0.119663648,0.144243208,0.053363519,0.116752911,0.104463131,0.098318241,0,0
230,2/16/2020,21,4,3,5,BFDH,2/16/2020 13:53,2/16/2020 13:55,0:02:03,2020_02_16_N230_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3703)",5150.721394,0.06425486,0,0.104211663,0.133099352,0.095572354,0.05075594,0.445734341,0,0.107181425,0,0
182,2/16/2020,20,4,10,8,BDHF,2/16/2020 13:38,2/16/2020 13:41,0:03:12,2020_02_16_N182_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5771)",9122.902556,0.112785863,0.100831601,0.106029106,0.08991684,0.185550936,0.119196119,0.064275814,0.155232155,0.067914068,0,0
173,2/16/2020,18,4,4,0,CEGB,2/16/2020 13:01,2/16/2020 13:03,0:01:09,2020_02_16_N173_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2064)",3292.612006,0.039225182,0.047457627,0.069733656,0.142857143,0.229539952,0.117675545,0.10653753,0.167554479,0.080387409,0,0
261,2/16/2020,21,4,1,3,BHDF,2/16/2020 15:46,2/16/2020 15:47,0:00:31,2020_02_16_N261_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 930)",3169.590283,0.132116004,0,0.180451128,0,0.210526316,0.116004296,0.07518797,0,0.2867884,0,0
232,2/16/2020,21,4,8,6,DHFB,2/16/2020 13:59,2/16/2020 14:00,0:01:31,2020_02_16_N232_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2720)",6585.534298,0.124586549,0.134509372,0.073502389,0.066519662,0.216464535,0.057331863,0.123484013,0.114296215,0.091142962,0,0
178,2/16/2020,27,4,12,19,ACDF,2/16/2020 16:02,2/16/2020 16:08,0:05:46,2020_02_16_N178_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10367)",13155.91432,0.112172068,0.158371914,0.190875772,0.177951389,0.08902392,0.032600309,0.036651235,0.104938272,0.099247685,0,0
172,2/16/2020,20,4,2,1,CGEB,2/16/2020 12:57,2/16/2020 12:58,0:00:46,2020_02_16_N172_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1370)",3021.670298,0.098468271,0.076586433,0.108679796,0.169219548,0,0.217359592,0,0.223194748,0.107950401,0,0
224,2/16/2020,21,4,4,0,GFBA,2/16/2020 12:35,2/16/2020 12:35,0:00:40,2020_02_16_N224_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1189)",3139.882544,0.060504202,0.168907563,0.130252101,0.073109244,0.087394958,0.072268908,0.178991597,0.206722689,0.024369748,0,0
260,2/16/2020,22,4,3,2,BFHD,2/16/2020 15:42,2/16/2020 15:43,0:00:43,2020_02_16_N260_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1287)",4071.739823,0.098602484,0.081521739,0.099378882,0.081521739,0.211956522,0,0.135869565,0.093167702,0.199534161,0,0
259,2/16/2020,21,4,1,2,FGAB,,,,,,,,,,,,,,,,,,,,,,,0,0
264,2/16/2020,26,4,5,2,ABFG,2/16/2020 16:23,2/16/2020 16:25,0:01:59,2020_02_16_N264_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3560)",4440.46854,0.032013479,0.094917158,0.144903117,0.084245998,0,0.119067678,0.182252176,0.032013479,0.311148554,0,0
184,2/16/2020,18,4,8,8,FHDB,2/16/2020 14:04,2/16/2020 14:10,0:05:41,2020_02_16_N184_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10243)",9413.766218,0.062182741,0.038656775,0.021964077,0.098496681,0.1659508,0.075556423,0.231354939,0.187524405,0.118996486,0,0
233,2/16/2020,22,4,14,18,ABFG,2/16/2020 12:49,2/16/2020 12:52,0:02:32,2020_02_16_N233_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4553)",11818.10785,0.161616162,0.133948177,0.123188406,0.07619675,0.043478261,0.144927536,0.100131752,0.086956522,0.132630654,0,0
175,2/16/2020,21,4,7,5,EGCB,2/16/2020 13:15,2/16/2020 13:16,0:01:12,2020_02_16_N175_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2152)",5942.508894,0.147236414,0.118903855,0.038086391,0.178820251,0.109150023,0.04598235,0.073850441,0.169995355,0.12029726,0,0
254,2/16/2020,21,4,3,0,DFHB,2/16/2020 15:31,2/16/2020 15:32,0:00:53,2020_02_16_N254_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1584)",2889.507539,0.063722397,0.121135647,0.066246057,0,0.082649842,0.102839117,0.276971609,0.105993691,0.182334385,0,0
225,2/16/2020,20,4,4,0,ABFG,2/16/2020 12:45,2/16/2020 12:46,0:00:41,2020_02_16_N225_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1224)",2981.485043,0.056326531,0.201632653,0.14122449,0.066938776,0.083265306,0.07755102,0.257142857,0.09877551,0.019591837,0,0
231,2/16/2020,19,4,5,5,CGBE,2/16/2020 13:19,2/16/2020 13:21,0:01:54,2020_02_16_N231_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3435)",6118.533499,0.074796275,0.056752037,0.064027939,0.170547148,0.233119907,0.079743888,0.098661234,0.148137369,0.074796275,0,0
170,2/16/2020,23,4,7,6,BAGF,2/16/2020 12:24,2/16/2020 12:26,0:01:49,2020_02_16_N170_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3267)",6203.196918,0.106487148,0.273561812,0.120563035,0.174724602,0.16370869,0.047735618,0.04498164,0.072827417,0,0,0
181,2/16/2020,22,4,4,2,BDHF,2/16/2020 13:29,2/16/2020 13:35,0:06:21,2020_02_16_N181_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 11418)",6962.721786,0.017689815,0.106664331,0.016288642,0.05998774,0.077239688,0,0.069270514,0.393379455,0.259479814,0,0
236,2/16/2020,18,4,1,0,FHDB,2/16/2020 14:18,2/16/2020 14:19,0:01:06,2020_02_16_N236_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1985)",2324.904786,0.085599194,0,0.194864048,0.08509567,0.25427996,0,0.105740181,0,0.277442095,0,0
171,2/16/2020,21,4,6,5,GAFB,2/16/2020 12:31,2/16/2020 12:32,0:01:24,2020_02_16_N171_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2509)",5553.656401,0.09561753,0.178087649,0.039840637,0.077290837,0.216334661,0.044621514,0.189641434,0.125896414,0.033864542,0,0
177,2/16/2020,26,4,5,2,FCAD,2/16/2020 15:54,2/16/2020 16:00,0:05:43,2020_02_16_N177_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10287)",6167.708218,0.025952566,0.05938958,0.032659409,0.06094479,0.015357698,0.074455677,0.142107309,0.545003888,0.045003888,0,0
196,2/22/2020,19,4,5,4,,2/22/2020 13:45,2/22/2020 13:46,0:01:05,2020_02_22_N196_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1954)",5006.773857,0.074168798,0.041943734,0.130434783,0.107928389,0.06342711,0.120716113,0.284398977,0.127877238,0.049104859,10.807364,73.96303039
282,2/22/2020,19,4,5,2,DAFC,2/22/2020 12:28,2/22/2020 12:30,0:02:02,2020_02_22_N282_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3671)",4460.901602,0.074618736,0.26171024,0.093681917,0.044389978,0.136982571,0.042755991,0.093954248,0.25245098,0,5.973798854,52.83358213
71,2/22/2020,20,4,6,6,AFGB,2/22/2020 15:31,2/22/2020 15:36,0:04:43,2020_02_22_N71_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 8482)",6881.097137,0.059648709,0.084875634,0.024991159,0,0.081692797,0.121890841,0.510904161,0.064717671,0.052339974,16.24623693,93.68801105
131,2/22/2020,17,4,4,0,BFGA,2/22/2020 15:46,2/22/2020 15:47,0:00:39,2020_02_22_N131_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1184)",3088.770988,0.075949367,0.086075949,0.106329114,0.070042194,0.060759494,0.064135021,0.24556962,0.216877637,0.075105485,9.689328459,46.2170034
207,2/22/2020,21,4,4,1,GBCE,2/22/2020 13:57,2/22/2020 13:57,0:00:41,2020_02_22_N207_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1230)",3022.364231,0.116978067,0.121039805,0.21770918,0.145410236,0.09829407,0.116978067,0,0.110479285,0.077985378,12.59278123,75.6041435
194,2/22/2020,21,4,5,3,,2/22/2020 13:36,2/22/2020 13:37,0:01:10,2020_02_22_N194_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2109)",4637.509839,0.068246445,0.08436019,0.177251185,0.175829384,0.10521327,0.148341232,0.071090047,0.123696682,0.0492891,14.00562418,58.02415001
177,2/22/2020,26,4,4,1,,2/22/2020 16:05,2/22/2020 16:06,0:00:57,2020_02_22_N177_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1703)",3593.029512,0.089788732,0.166079812,0.098591549,0.16314554,0.072769953,0.157276995,0.188380282,0.064553991,0,9.641933291,63.78101642
228,2/22/2020,21,4,1,3,,2/22/2020 16:33,2/22/2020 16:34,0:00:50,2020_02_22_N228_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1502)",3574.813181,0.089820359,0,0.214903526,0.065202927,0.226214238,0,0.295409182,0,0.109780439,10.00407904,68.61841063
211,2/22/2020,21,4,4,0,BFGA,2/22/2020 15:56,2/22/2020 15:57,0:00:57,2020_02_22_N211_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1717)",3365.453284,0.069266589,0.145518044,0.084982538,0.05355064,0.043655413,0.043655413,0.306169965,0.176949942,0.079161816,14.61143743,81.94540552
284,2/22/2020,19,4,8,9,,2/22/2020 12:59,2/22/2020 13:00,0:01:32,2020_02_22_N284_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2772)",7412.993409,0.110349802,0.123692752,0.140281284,0.131626397,0.098088713,0.102416156,0.103498017,0.084385142,0.10746484,13.1454636,64.63729088
210,2/22/2020,19,4,4,1,FBAG,2/22/2020 15:51,2/22/2020 15:51,0:00:39,2020_02_22_N210_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1169)",3472.039964,0.107692308,0.191452991,0.117094017,0.078632479,0.061538462,0.064957265,0.099145299,0.205982906,0.073504274,14.61143743,81.94540552
178,2/22/2020,27,4,5,7,DAFC,2/22/2020 16:09,2/22/2020 16:11,0:01:43,2020_02_22_N178_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3093)",7135.04222,0.140594699,0.141241112,0.047834518,0.043309632,0.153199741,0.12605042,0.130898513,0.048480931,0.170652877,10.36892637,72.87413865
193,2/22/2020,19,4,7,6,,2/22/2020 13:26,2/22/2020 13:27,0:01:08,2020_02_22_N193_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2053)",5849.893247,0.11489776,0.122200584,0.287731256,0.080817916,0.105647517,0.075462512,0.049172347,0.081304771,0.084712756,11.35685744,51.36841299
181,2/22/2020,21,4,2,0,FHBD,2/22/2020 16:21,2/22/2020 16:22,0:01:02,2020_02_22_N181_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1848)",2611.119348,0.060573283,0.098431585,0.175770687,0.12385073,0.078961601,0,0.237966468,0,0.225527312,11.33908222,68.77902735
184,2/22/2020,19,4,1,1,,2/22/2020 17:09,2/22/2020 17:11,0:01:30,2020_02_22_N184_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2694)",2890.266882,0.06270872,0,0.205565863,0,0.365491651,0.162894249,0.05528757,0,0.148423006,1.988166336,38.20635409
202,2/22/2020,23,4,2,0,FGAB,2/22/2020 15:14,2/22/2020 15:15,0:01:11,2020_02_22_N202_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2127)",2396.416822,0.054511278,0.213345865,0.127819549,0,0,0.013157895,0.10056391,0.366541353,0.12593985,12.07281988,76.68802716
99,2/22/2020,20,4,2,0,,2/22/2020 15:39,2/22/2020 15:40,0:00:37,2020_02_22_N99_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1123)",2213.33187,0.116548043,0.248220641,0.12455516,0,0,0.026690391,0.202846975,0.189501779,0.09519573,3.988496955,69.9511594
182,2/22/2020,21,4,15,23,HD,2/22/2020 16:26,2/22/2020 16:30,0:04:04,2020_02_22_N182_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7316)",14887.31074,0.117807845,0.082547492,0.145278119,0.022550226,0.15703157,0.088560886,0.014486812,0.16400164,0.210195435,6.944696013,44.28813122
